gene_id	gene_name	protein_id	mondo_disease_id	disease_label	mondo_ancestor_id	ancestor_label	experimental_protein_link	linked_protein_ids	linked_protein_names	evidence_strength
ENSG00000165240	ATP7A	ENSP00000510136	MONDO_0010338	X-linked distal spinal muscular atrophy type 3	MONDO_0005071	nervous system disorder	False	ENSP00000354111;ENSP00000368486;ENSP00000420387;ENSP00000445306	DNAJC5;ZFX;ATP11A;ATP1A1	165;47;91
ENSG00000165240	ATP7A	ENSP00000509566	MONDO_0010338	X-linked distal spinal muscular atrophy type 3	MONDO_0005071	nervous system disorder	False	ENSP00000354111;ENSP00000368486;ENSP00000420387;ENSP00000445306	DNAJC5;ZFX;ATP11A;ATP1A1	165;47;91
ENSG00000165240	ATP7A	ENSP00000509477	MONDO_0010338	X-linked distal spinal muscular atrophy type 3	MONDO_0005071	nervous system disorder	False	ENSP00000354111;ENSP00000368486;ENSP00000420387;ENSP00000445306	DNAJC5;ZFX;ATP11A;ATP1A1	165;47;91
ENSG00000165240	ATP7A	ENSP00000508627	MONDO_0010338	X-linked distal spinal muscular atrophy type 3	MONDO_0005071	nervous system disorder	False	ENSP00000354111;ENSP00000368486;ENSP00000420387;ENSP00000445306	DNAJC5;ZFX;ATP11A;ATP1A1	165;47;91
ENSG00000165240	ATP7A	ENSP00000509233	MONDO_0010338	X-linked distal spinal muscular atrophy type 3	MONDO_0005071	nervous system disorder	False	ENSP00000354111;ENSP00000368486;ENSP00000420387;ENSP00000445306	DNAJC5;ZFX;ATP11A;ATP1A1	165;47;91
ENSG00000123810	B9D2	ENSP00000501911	MONDO_0005308	ciliopathy			False			
ENSG00000123810	B9D2	ENSP00000243578	MONDO_0005308	ciliopathy			False			
ENSG00000112182	BACH2	ENSP00000257749	MONDO_0032723	immunodeficiency 60	MONDO_0005046	immune system disorder	False	ENSP00000256078;ENSP00000350844;ENSP00000362680	KRAS;PAX5;SRC	49;65;70
ENSG00000112182	BACH2	ENSP00000384145	MONDO_0032723	immunodeficiency 60	MONDO_0005046	immune system disorder	False	ENSP00000256078;ENSP00000350844;ENSP00000362680	KRAS;PAX5;SRC	49;65;70
ENSG00000112182	BACH2	ENSP00000345642	MONDO_0032723	immunodeficiency 60	MONDO_0005046	immune system disorder	False	ENSP00000256078;ENSP00000350844;ENSP00000362680	KRAS;PAX5;SRC	49;65;70
ENSG00000112182	BACH2	ENSP00000512284	MONDO_0032723	immunodeficiency 60	MONDO_0005046	immune system disorder	False	ENSP00000256078;ENSP00000350844;ENSP00000362680	KRAS;PAX5;SRC	49;65;70
ENSG00000112182	BACH2	ENSP00000397668	MONDO_0032723	immunodeficiency 60	MONDO_0005046	immune system disorder	False	ENSP00000256078;ENSP00000350844;ENSP00000362680	KRAS;PAX5;SRC	49;65;70
ENSG00000104331	BPNT2	ENSP00000262644	MONDO_0013561	chondrodysplasia with joint dislocations, gPAPP type	MONDO_0002081	musculoskeletal system disorder	False			
ENSG00000169814	BTD	ENSP00000397113	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000169814	BTD	ENSP00000397113	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False			
ENSG00000169814	BTD	ENSP00000388212	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000169814	BTD	ENSP00000388212	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False			
ENSG00000169814	BTD	ENSP00000306477	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000169814	BTD	ENSP00000306477	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False			
ENSG00000169814	BTD	ENSP00000495254	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000169814	BTD	ENSP00000495254	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False			
ENSG00000169814	BTD	ENSP00000495866	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000169814	BTD	ENSP00000495866	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False			
ENSG00000169814	BTD	ENSP00000400995	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000169814	BTD	ENSP00000400995	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False			
ENSG00000169814	BTD	ENSP00000394277	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000169814	BTD	ENSP00000394277	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False			
ENSG00000131943	C19orf12	ENSP00000313332	MONDO_0013674	neurodegeneration with brain iron accumulation 4	MONDO_0002025	psychiatric disorder	False			
ENSG00000131943	C19orf12	ENSP00000313332	MONDO_0013674	neurodegeneration with brain iron accumulation 4	MONDO_0005071	nervous system disorder	False			
ENSG00000131943	C19orf12	ENSP00000485413	MONDO_0013674	neurodegeneration with brain iron accumulation 4	MONDO_0002025	psychiatric disorder	False			
ENSG00000131943	C19orf12	ENSP00000485413	MONDO_0013674	neurodegeneration with brain iron accumulation 4	MONDO_0005071	nervous system disorder	False			
ENSG00000131943	C19orf12	ENSP00000376102	MONDO_0013674	neurodegeneration with brain iron accumulation 4	MONDO_0002025	psychiatric disorder	False			
ENSG00000131943	C19orf12	ENSP00000376102	MONDO_0013674	neurodegeneration with brain iron accumulation 4	MONDO_0005071	nervous system disorder	False			
ENSG00000131943	C19orf12	ENSP00000467117	MONDO_0013674	neurodegeneration with brain iron accumulation 4	MONDO_0002025	psychiatric disorder	False			
ENSG00000131943	C19orf12	ENSP00000467117	MONDO_0013674	neurodegeneration with brain iron accumulation 4	MONDO_0005071	nervous system disorder	False			
ENSG00000131943	C19orf12	ENSP00000507573	MONDO_0013674	neurodegeneration with brain iron accumulation 4	MONDO_0002025	psychiatric disorder	False			
ENSG00000131943	C19orf12	ENSP00000507573	MONDO_0013674	neurodegeneration with brain iron accumulation 4	MONDO_0005071	nervous system disorder	False			
ENSG00000125730	C3	ENSP00000245907	MONDO_0013892	C3 glomerulonephritis	MONDO_0002118	urinary system disorder	True	ENSP00000346839;ENSP00000416561	FN1;CFB	96;987
ENSG00000148408	CACNA1B	ENSP00000360423	MONDO_0100516	complex neurodevelopmental disorder with motor features	MONDO_0005071	nervous system disorder	False	ENSP00000232564;ENSP00000259455;ENSP00000264047;ENSP00000278937;ENSP00000280772;ENSP00000283131;ENSP00000286628;ENSP00000288139;ENSP00000296755;ENSP00000303540;ENSP00000356237;ENSP00000362014;ENSP00000367743;ENSP00000373648;ENSP00000393379;ENSP00000397026;ENSP00000418081;ENSP00000494750	GNB4;GABBR2;SLC5A7;MPZL2;ANK3;SMARCA5;KCNMA1;CACNA1D;MAP1B;SCN1A;SYT2;DNM1;TSPAN7;KCNQ3;KIF5C;GRIK2;CACNA2D2;ACTB	91;67;54;292;61;129;62;97;313;51;53;70;59;50;289;45
ENSG00000148408	CACNA1B	ENSP00000277551	MONDO_0100516	complex neurodevelopmental disorder with motor features	MONDO_0005071	nervous system disorder	False	ENSP00000232564;ENSP00000259455;ENSP00000264047;ENSP00000278937;ENSP00000280772;ENSP00000283131;ENSP00000286628;ENSP00000288139;ENSP00000296755;ENSP00000303540;ENSP00000356237;ENSP00000362014;ENSP00000367743;ENSP00000373648;ENSP00000393379;ENSP00000397026;ENSP00000418081;ENSP00000494750	GNB4;GABBR2;SLC5A7;MPZL2;ANK3;SMARCA5;KCNMA1;CACNA1D;MAP1B;SCN1A;SYT2;DNM1;TSPAN7;KCNQ3;KIF5C;GRIK2;CACNA2D2;ACTB	91;67;54;292;61;129;62;97;313;51;53;70;59;50;289;45
ENSG00000151067	CACNA1C	ENSP00000266376	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382512	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382549	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382563	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000507169	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000341092	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382500	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382504	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382506	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382510	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382515	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382530	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382537	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382546	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382547	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382552	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000382557	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000385724	MONDO_0002442	long QT syndrome			False			
ENSG00000151067	CACNA1C	ENSP00000507309	MONDO_0002442	long QT syndrome			False			
ENSG00000081248	CACNA1S	ENSP00000355192	MONDO_0011163	malignant hyperthermia, susceptibility to, 5			False			
ENSG00000007402	CACNA2D2	ENSP00000390329	MONDO_0100038	complex neurodevelopmental disorder	MONDO_0005071	nervous system disorder	True	ENSP00000288139;ENSP00000303540;ENSP00000360423	CACNA1D;SCN1A;CACNA1B	439;289
ENSG00000007402	CACNA2D2	ENSP00000266039	MONDO_0100038	complex neurodevelopmental disorder	MONDO_0005071	nervous system disorder	True	ENSP00000288139;ENSP00000303540;ENSP00000360423	CACNA1D;SCN1A;CACNA1B	439;289
ENSG00000007402	CACNA2D2	ENSP00000354228	MONDO_0100038	complex neurodevelopmental disorder	MONDO_0005071	nervous system disorder	True	ENSP00000288139;ENSP00000303540;ENSP00000360423	CACNA1D;SCN1A;CACNA1B	439;289
ENSG00000007402	CACNA2D2	ENSP00000418081	MONDO_0100038	complex neurodevelopmental disorder	MONDO_0005071	nervous system disorder	True	ENSP00000288139;ENSP00000303540;ENSP00000360423	CACNA1D;SCN1A;CACNA1B	439;289
ENSG00000198668	CALM1	ENSP00000349467	MONDO_0017990	catecholaminergic polymorphic ventricular tachycardia	MONDO_0004995	cardiovascular disorder	False			
ENSG00000143933	CALM2	ENSP00000272298	MONDO_0017990	catecholaminergic polymorphic ventricular tachycardia	MONDO_0004995	cardiovascular disorder	False			
ENSG00000160014	CALM3	ENSP00000291295	MONDO_0017990	catecholaminergic polymorphic ventricular tachycardia	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000211998;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000303540;ENSP00000321797;ENSP00000333984;ENSP00000341838;ENSP00000351022;ENSP00000353452;ENSP00000362071;ENSP00000363092;ENSP00000499593	KCNQ1;VCL;LOX;KRAS;CASQ2;CACNA1C;CACNA1D;MRAS;ACTC1;SCN1A;FGF8;TRDN;TNNI3;TPM1;MYLK;JPH2;PRKG1;TNNT2	975;53;109;130;990;423;127;146;295;104;488;96;926;45
ENSG00000160014	CALM3	ENSP00000472141	MONDO_0017990	catecholaminergic polymorphic ventricular tachycardia	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000211998;ENSP00000231004;ENSP00000256078;ENSP00000261448;ENSP00000266376;ENSP00000288139;ENSP00000289104;ENSP00000290378;ENSP00000303540;ENSP00000321797;ENSP00000333984;ENSP00000341838;ENSP00000351022;ENSP00000353452;ENSP00000362071;ENSP00000363092;ENSP00000499593	KCNQ1;VCL;LOX;KRAS;CASQ2;CACNA1C;CACNA1D;MRAS;ACTC1;SCN1A;FGF8;TRDN;TNNI3;TPM1;MYLK;JPH2;PRKG1;TNNT2	975;53;109;130;990;423;127;146;295;104;488;96;926;45
ENSG00000134905	CARS2	ENSP00000257347	MONDO_0044970	mitochondrial disease			False			
ENSG00000118729	CASQ2	ENSP00000261448	MONDO_0017990	catecholaminergic polymorphic ventricular tachycardia	MONDO_0004995	cardiovascular disorder	True	ENSP00000155840;ENSP00000211998;ENSP00000268661;ENSP00000290378;ENSP00000291295;ENSP00000300057;ENSP00000333984;ENSP00000341838;ENSP00000351022;ENSP00000352565;ENSP00000353452;ENSP00000362071;ENSP00000363071;ENSP00000363092;ENSP00000363390;ENSP00000386170;ENSP00000401437;ENSP00000499593	KCNQ1;VCL;RPL3L;ACTC1;CALM3;MESP1;TRDN;TNNI3;TPM1;HAND2;MYLK;JPH2;DES;PRKG1;TRIM63;TBX20;LDB3;TNNT2	71;45;78;103;109;630;77;74;94;67;46;44;60
ENSG00000136710	CCDC115	ENSP00000259229	MONDO_0014789	CCDC115-CDG			False			
ENSG00000136710	CCDC115	ENSP00000499101	MONDO_0014789	CCDC115-CDG			False			
ENSG00000101997	CCDC22	ENSP00000365401	MONDO_0010499	Ritscher-Schinzel syndrome 2	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000267199;ENSP00000494750	VPS33A;ACTB	69;129
ENSG00000101997	CCDC22	ENSP00000365401	MONDO_0010499	Ritscher-Schinzel syndrome 2	MONDO_0005071	nervous system disorder	False	ENSP00000494750	ACTB	129
ENSG00000140937	CDH11	ENSP00000377711	MONDO_0030674	Teebi hypertelorism syndrome 2			False			
ENSG00000140937	CDH11	ENSP00000268603	MONDO_0030674	Teebi hypertelorism syndrome 2			False			
ENSG00000164885	CDK5	ENSP00000419782	MONDO_0019450	lissencephaly with cerebellar hypoplasia	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000302037;ENSP00000354681;ENSP00000359424	MFF;OPA1;CHUK	68;47;45
ENSG00000164885	CDK5	ENSP00000419782	MONDO_0019450	lissencephaly with cerebellar hypoplasia	MONDO_0005071	nervous system disorder	False	ENSP00000256707;ENSP00000280772;ENSP00000284440;ENSP00000302037;ENSP00000328169;ENSP00000354681;ENSP00000362014	KIDINS220;ANK3;UCHL1;MFF;JAG2;OPA1;DNM1	91;68;292;58;47;304
ENSG00000164885	CDK5	ENSP00000297518	MONDO_0019450	lissencephaly with cerebellar hypoplasia	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000302037;ENSP00000354681;ENSP00000359424	MFF;OPA1;CHUK	68;47;45
ENSG00000164885	CDK5	ENSP00000297518	MONDO_0019450	lissencephaly with cerebellar hypoplasia	MONDO_0005071	nervous system disorder	False	ENSP00000256707;ENSP00000280772;ENSP00000284440;ENSP00000302037;ENSP00000328169;ENSP00000354681;ENSP00000362014	KIDINS220;ANK3;UCHL1;MFF;JAG2;OPA1;DNM1	91;68;292;58;47;304
ENSG00000213892	CEACAM16	ENSP00000466561	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000259698;ENSP00000354623;ENSP00000435585;ENSP00000449079;ENSP00000493594	RIPOR2;WHRN;EPS8L2;RDH12;MYH14	46;99;45;126
ENSG00000213892	CEACAM16	ENSP00000466561	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False	ENSP00000259698;ENSP00000354623;ENSP00000435585;ENSP00000493594	RIPOR2;WHRN;EPS8L2;MYH14	46;99;45;126
ENSG00000213892	CEACAM16	ENSP00000466561	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000252102;ENSP00000259698;ENSP00000288139;ENSP00000299166;ENSP00000354623;ENSP00000423673;ENSP00000435585;ENSP00000449079;ENSP00000493594	NDUFA2;RIPOR2;CACNA1D;NDUFB8;WHRN;NDUFA13;EPS8L2;RDH12;MYH14	129;46;61;99;155;45;126
ENSG00000213892	CEACAM16	ENSP00000385576	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000259698;ENSP00000354623;ENSP00000435585;ENSP00000449079;ENSP00000493594	RIPOR2;WHRN;EPS8L2;RDH12;MYH14	46;99;45;126
ENSG00000213892	CEACAM16	ENSP00000385576	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False	ENSP00000259698;ENSP00000354623;ENSP00000435585;ENSP00000493594	RIPOR2;WHRN;EPS8L2;MYH14	46;99;45;126
ENSG00000213892	CEACAM16	ENSP00000385576	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000252102;ENSP00000259698;ENSP00000288139;ENSP00000299166;ENSP00000354623;ENSP00000423673;ENSP00000435585;ENSP00000449079;ENSP00000493594	NDUFA2;RIPOR2;CACNA1D;NDUFB8;WHRN;NDUFA13;EPS8L2;RDH12;MYH14	129;46;61;99;155;45;126
ENSG00000170835	CEL	ENSP00000361151	MONDO_0012348	maturity-onset diabetes of the young type 8	MONDO_0004335	digestive system disorder	False			
ENSG00000170835	CEL	ENSP00000361151	MONDO_0012348	maturity-onset diabetes of the young type 8	MONDO_0005151	endocrine system disorder	False			
ENSG00000223802	CERS1	ENSP00000485308	MONDO_0020074	progressive myoclonus epilepsy	MONDO_0005071	nervous system disorder	False			
ENSG00000223802	CERS1	ENSP00000389044	MONDO_0020074	progressive myoclonus epilepsy	MONDO_0005071	nervous system disorder	False			
ENSG00000163075	CFAP221	ENSP00000393222	MONDO_0016575	primary ciliary dyskinesia	MONDO_0005087	respiratory system disorder	True	ENSP00000262103;ENSP00000270115;ENSP00000417061;ENSP00000431759	CLXN;LRRC56;CFAP74;CFAP54	128;189;507;305
ENSG00000163075	CFAP221	ENSP00000472563	MONDO_0016575	primary ciliary dyskinesia	MONDO_0005087	respiratory system disorder	True	ENSP00000262103;ENSP00000270115;ENSP00000417061;ENSP00000431759	CLXN;LRRC56;CFAP74;CFAP54	128;189;507;305
ENSG00000159079	CFAP298	ENSP00000290155	MONDO_0014211	primary ciliary dyskinesia 26	MONDO_0005087	respiratory system disorder	False			
ENSG00000243649	CFB	ENSP00000416561	MONDO_0013042	atypical hemolytic-uremic syndrome with B factor anomaly	MONDO_0005570	hematologic disorder	True	ENSP00000226574;ENSP00000232003;ENSP00000245907;ENSP00000295897;ENSP00000322421;ENSP00000329312;ENSP00000362680;ENSP00000366307;ENSP00000494750	NFKB1;HRG;C3;ALB;HBA1;IGLL1;SRC;THBD;ACTB	94;987;51;106;151;96;97
ENSG00000243649	CFB	ENSP00000416561	MONDO_0013042	atypical hemolytic-uremic syndrome with B factor anomaly	MONDO_0005046	immune system disorder	True	ENSP00000226574;ENSP00000245907;ENSP00000295025;ENSP00000322421;ENSP00000329312;ENSP00000362680;ENSP00000366307;ENSP00000370034;ENSP00000404833	NFKB1;C3;REL;HBA1;IGLL1;SRC;THBD;TLR7;TAPBP	94;987;106;151;96;45;100
ENSG00000205403	CFI	ENSP00000378130	MONDO_0013892	C3 glomerulonephritis	MONDO_0002118	urinary system disorder	False			
ENSG00000250479	CHCHD10	ENSP00000418428	MONDO_0014395	frontotemporal dementia and/or amyotrophic lateral sclerosis 2	MONDO_0002025	psychiatric disorder	False			
ENSG00000250479	CHCHD10	ENSP00000418428	MONDO_0014395	frontotemporal dementia and/or amyotrophic lateral sclerosis 2	MONDO_0005071	nervous system disorder	False			
ENSG00000128656	CHN1	ENSP00000295497	MONDO_0011444	Duane retraction syndrome 2	MONDO_0024458	disorder of visual system	False			
ENSG00000128656	CHN1	ENSP00000295497	MONDO_0011444	Duane retraction syndrome 2	MONDO_0005071	nervous system disorder	False			
ENSG00000128656	CHN1	ENSP00000386741	MONDO_0011444	Duane retraction syndrome 2	MONDO_0024458	disorder of visual system	False			
ENSG00000128656	CHN1	ENSP00000386741	MONDO_0011444	Duane retraction syndrome 2	MONDO_0005071	nervous system disorder	False			
ENSG00000128656	CHN1	ENSP00000386470	MONDO_0011444	Duane retraction syndrome 2	MONDO_0024458	disorder of visual system	False			
ENSG00000128656	CHN1	ENSP00000386470	MONDO_0011444	Duane retraction syndrome 2	MONDO_0005071	nervous system disorder	False			
ENSG00000213341	CHUK	ENSP00000359424	MONDO_0859154	Bartsocas-Papas syndrome 2	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000222399;ENSP00000233627;ENSP00000256078;ENSP00000263774;ENSP00000264634;ENSP00000264932;ENSP00000283195;ENSP00000315774;ENSP00000339824;ENSP00000355046;ENSP00000369889;ENSP00000376436;ENSP00000419782;ENSP00000494750	LAMB1;NDUFS7;KRAS;NDUFS3;WNT5A;SDHA;RANBP2;NDUFS8;FGFR3;MT-ND2;COL2A1;ETS1;CDK5;ACTB	185;131;110;148;92;45;117;167;74;149;84;52;70
ENSG00000011021	CLCN6	ENSP00000308367	MONDO_0030947	neurodegeneration, childhood-onset, with hypotonia, respiratory insufficiency, and brain imaging abnormalities	MONDO_0005071	nervous system disorder	False	ENSP00000445306	ATP1A1	48
ENSG00000011021	CLCN6	ENSP00000234488	MONDO_0030947	neurodegeneration, childhood-onset, with hypotonia, respiratory insufficiency, and brain imaging abnormalities	MONDO_0005071	nervous system disorder	False	ENSP00000445306	ATP1A1	48
ENSG00000011021	CLCN6	ENSP00000365679	MONDO_0030947	neurodegeneration, childhood-onset, with hypotonia, respiratory insufficiency, and brain imaging abnormalities	MONDO_0005071	nervous system disorder	False	ENSP00000445306	ATP1A1	48
ENSG00000103249	CLCN7	ENSP00000372193	MONDO_0032805	hypopigmentation, organomegaly, and delayed myelination and development			False			
ENSG00000166685	COG1	ENSP00000299886	MONDO_0012637	COG1-congenital disorder of glycosylation	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000166685	COG1	ENSP00000299886	MONDO_0012637	COG1-congenital disorder of glycosylation	MONDO_0004995	cardiovascular disorder	False			
ENSG00000103051	COG4	ENSP00000432802	MONDO_0013281	COG4-congenital disorder of glycosylation			False			
ENSG00000110871	COQ5	ENSP00000288532	MONDO_0044970	mitochondrial disease			False			
ENSG00000006695	COX10	ENSP00000499396	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000006695	COX10	ENSP00000499396	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False			
ENSG00000006695	COX10	ENSP00000261643	MONDO_0009723	Leigh syndrome	MONDO_0021147	disorder of development or morphogenesis	False			
ENSG00000006695	COX10	ENSP00000261643	MONDO_0009723	Leigh syndrome	MONDO_0005071	nervous system disorder	False			
ENSG00000113851	CRBN	ENSP00000231948	MONDO_0001071	intellectual disability	MONDO_0002025	psychiatric disorder	False	ENSP00000346694;ENSP00000374455	HNRNPA2B1;SQSTM1	292
ENSG00000113851	CRBN	ENSP00000231948	MONDO_0001071	intellectual disability	MONDO_0005071	nervous system disorder	True	ENSP00000286628;ENSP00000307900;ENSP00000346694;ENSP00000374455	KCNMA1;GLUL;HNRNPA2B1;SQSTM1	292;510
ENSG00000113851	CRBN	ENSP00000412499	MONDO_0001071	intellectual disability	MONDO_0002025	psychiatric disorder	False	ENSP00000346694;ENSP00000374455	HNRNPA2B1;SQSTM1	292
ENSG00000113851	CRBN	ENSP00000412499	MONDO_0001071	intellectual disability	MONDO_0005071	nervous system disorder	True	ENSP00000286628;ENSP00000307900;ENSP00000346694;ENSP00000374455	KCNMA1;GLUL;HNRNPA2B1;SQSTM1	292;510
ENSG00000111249	CUX2	ENSP00000261726	MONDO_0100062	developmental and epileptic encephalopathy	MONDO_0005071	nervous system disorder	False	ENSP00000283195;ENSP00000350844;ENSP00000364524;ENSP00000367848;ENSP00000368486;ENSP00000439800	RANBP2;PAX5;PAX7;GABRD;ZFX;ZMYND8	129;61;73;53;98;66
ENSG00000179091	CYC1	ENSP00000317159	MONDO_0044970	mitochondrial disease			False			
ENSG00000123977	DAW1	ENSP00000311899	MONDO_0018677	visceral heterotaxy	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000264263	GFM1	292
